Source,Species_raw,curated,NCBI_id,NCBI_name,Species_final,name_source
Stephan_etal_1981_TableXIV,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI
Stephan_etal_1981_TableXIV,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI
Stephan_etal_1981_TableXIV,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI
Stephan_etal_1981_TableXIV,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI
Stephan_etal_1981_TableXIV,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI
Stephan_etal_1981_TableXV,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated
Stephan_etal_1981_TableXV,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated
Stephan_etal_1981_TableXV,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI
Stephan_etal_1981_TableXV,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI
Stephan_etal_1981_TableXV,Daubentonia madagascar.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated
Stephan_etal_1981_TableXV,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated
Stephan_etal_1981_TableXV,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated
Stephan_etal_1981_TableXV,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI
Stephan_etal_1981_TableXV,Indri indri,NA,34827,Indri indri,Indri indri,NCBI
Stephan_etal_1981_TableXV,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated
Stephan_etal_1981_TableXV,Lemur variegatus,Varecia variegata,9455,Varecia variegata,Varecia variegata,curated
Stephan_etal_1981_TableXV,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI
Stephan_etal_1981_TableXV,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI
Stephan_etal_1981_TableXV,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI
Stephan_etal_1981_TableXV,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI
Stephan_etal_1981_TableXV,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI
Stephan_etal_1981_TableXV,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI
Stephan_etal_1981_TableXV,Tarsius sp.,NA,30612,Tarsius sp.,Tarsius sp.,NCBI
Stephan_etal_1981_TableXV,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI
Stephan_etal_1981_TableXV,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI
Stephan_etal_1981_TableXVI,Alouatta sp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated
Stephan_etal_1981_TableXVI,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI
Stephan_etal_1981_TableXVI,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI
Stephan_etal_1981_TableXVI,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated
Stephan_etal_1981_TableXVI,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI
Stephan_etal_1981_TableXVI,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated
Stephan_etal_1981_TableXVI,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated
Stephan_etal_1981_TableXVI,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI
Stephan_etal_1981_TableXVI,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI
Stephan_etal_1981_TableXVI,Cercopithecus talapoin,Miopithecus talapoin,36231,Miopithecus talapoin,Miopithecus talapoin,curated
Stephan_etal_1981_TableXVI,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated
Stephan_etal_1981_TableXVI,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated
Stephan_etal_1981_TableXVI,Homo sapiens sapiens,Homo sapiens,NA,NA,Homo sapiens,curated
Stephan_etal_1981_TableXVI,Lagothrix lagotricha,Lagothrix lagothricha,9519,Lagothrix lagotricha,Lagothrix lagothricha,curated
Stephan_etal_1981_TableXVI,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI
Stephan_etal_1981_TableXVI,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI
Stephan_etal_1981_TableXVI,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI
Stephan_etal_1981_TableXVI,Pithecia monacha,Pithecia monachus,NA,NA,Pithecia monachus,curated
Stephan_etal_1981_TableXVI,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI
Stephan_etal_1981_TableXVI,Saguinus tamarin,Saguinus midas,NA,NA,Saguinus midas,curated
Stephan_etal_1981_TableXVI,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI
Stephan_etal_1982_Table1,Alouatta sp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated
Stephan_etal_1982_Table1,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI
Stephan_etal_1982_Table1,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI
Stephan_etal_1982_Table1,Avahi laniger lan.,Avahi laniger,NA,NA,Avahi laniger,curated
Stephan_etal_1982_Table1,Avahi laniger occ.,Avahi occidentalis,NA,NA,Avahi occidentalis,curated
Stephan_etal_1982_Table1,Callicebus moloch,NA,9523,Plecturocebus moloch,Plecturocebus moloch,NCBI
Stephan_etal_1982_Table1,Callimico goeldii,NA,9495,Callimico goeldii,Callimico goeldii,NCBI
Stephan_etal_1982_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI
Stephan_etal_1982_Table1,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated
Stephan_etal_1982_Table1,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated
Stephan_etal_1982_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI
Stephan_etal_1982_Table1,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI
Stephan_etal_1982_Table1,Chrysochl. stuhlm.,Chrysochloris stuhlmanni,NA,NA,Chrysochloris stuhlmanni,curated
Stephan_etal_1982_Table1,Chrysochloris asiat.,Chrysochloris asiatica,NA,NA,Chrysochloris asiatica,curated
Stephan_etal_1982_Table1,Crocidura flavesc.,Crocidura flavescens,NA,NA,Crocidura flavescens,curated
Stephan_etal_1982_Table1,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI
Stephan_etal_1982_Table1,Daubentonia madagas.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated
Stephan_etal_1982_Table1,Desmana moschata,NA,182682,Desmana moschata,Desmana moschata,NCBI
Stephan_etal_1982_Table1,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI
Stephan_etal_1982_Table1,Elephantulus fuscip.,Elephantulus fuscipes,NA,NA,Elephantulus fuscipes,curated
Stephan_etal_1982_Table1,Erinaceus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated
Stephan_etal_1982_Table1,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI
Stephan_etal_1982_Table1,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI
Stephan_etal_1982_Table1,Galagoides demid.,Galagoides demidoff,NA,NA,Galagoides demidoff,curated
Stephan_etal_1982_Table1,Galemys pyrenaicus,NA,202257,Galemys pyrenaicus,Galemys pyrenaicus,NCBI
Stephan_etal_1982_Table1,Hemicentetes semisp.,Hemicentetes semispinosus,NA,NA,Hemicentetes semispinosus,curated
Stephan_etal_1982_Table1,Hemiechinus auritus,NA,217708,Hemiechinus auritus,Hemiechinus auritus,NCBI
Stephan_etal_1982_Table1,Indri indri,NA,34827,Indri indri,Indri indri,NCBI
Stephan_etal_1982_Table1,Lagothrix lagothr.,Lagothrix lagothricha,NA,NA,Lagothrix lagothricha,curated
Stephan_etal_1982_Table1,Lemur albifrons,Eulemur fulvus,1215604,Eulemur albifrons,Eulemur fulvus,curated
Stephan_etal_1982_Table1,Lepilemur ruficaud.,Lepilemur ruficaudatus,NA,NA,Lepilemur ruficaudatus,curated
Stephan_etal_1982_Table1,Limnogale mergulus,Microgale mergulus,319815,Limnogale mergulus,Microgale mergulus,curated
Stephan_etal_1982_Table1,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI
Stephan_etal_1982_Table1,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI
Stephan_etal_1982_Table1,Microgale cowani,NA,329863,Microgale cowani,Microgale cowani,NCBI
Stephan_etal_1982_Table1,Microgale dobsoni,Nesogale dobsoni,2583311,Nesogale dobsoni,Nesogale dobsoni,curated
Stephan_etal_1982_Table1,Microgale talazaci,Nesogale talazaci,2583312,Nesogale talazaci,Nesogale talazaci,curated
Stephan_etal_1982_Table1,Micropotamogale lam.,Micropotamogale lamottei,NA,NA,Micropotamogale lamottei,curated
Stephan_etal_1982_Table1,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI
Stephan_etal_1982_Table1,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI
Stephan_etal_1982_Table1,Oryzorictes talpoid.,Oryzorictes hova,NA,NA,Oryzorictes hova,curated
Stephan_etal_1982_Table1,Otolemur crassic.,Otolemur crassicaudatus,NA,NA,Otolemur crassicaudatus,curated
Stephan_etal_1982_Table1,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI
Stephan_etal_1982_Table1,Pithecia monachus,NA,595220,Pithecia monachus,Pithecia monachus,NCBI
Stephan_etal_1982_Table1,Potamogale velox,NA,176119,Potamogale velox,Potamogale velox,NCBI
Stephan_etal_1982_Table1,Propithecus verreau.,Propithecus verreauxi,NA,NA,Propithecus verreauxi,curated
Stephan_etal_1982_Table1,Rhynchocyon cirnei,NA,473867,Rhynchocyon cirnei,Rhynchocyon cirnei,NCBI
Stephan_etal_1982_Table1,Saguinus midas,NA,30586,Saguinus midas,Saguinus midas,NCBI
Stephan_etal_1982_Table1,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI
Stephan_etal_1982_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI
Stephan_etal_1982_Table1,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI
Stephan_etal_1982_Table1,Solenodon paradoxus,NA,79805,Solenodon paradoxus,Solenodon paradoxus,NCBI
Stephan_etal_1982_Table1,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI
Stephan_etal_1982_Table1,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI
Stephan_etal_1982_Table1,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI
Stephan_etal_1982_Table1,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI
Stephan_etal_1982_Table1,Tarsius sp.,NA,30612,Tarsius sp.,Tarsius sp.,NCBI
Stephan_etal_1982_Table1,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI
Stephan_etal_1982_Table1,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI
Stephan_etal_1982_Table1,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI
Stephan_etal_1982_Table1,Varecia variegata,NA,9455,Varecia variegata,Varecia variegata,NCBI
Stephan_etal_1984_Table1,Aethechinus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated
Stephan_etal_1984_Table1,Alouatta spp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated
Stephan_etal_1984_Table1,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI
Stephan_etal_1984_Table1,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI
Stephan_etal_1984_Table1,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated
Stephan_etal_1984_Table1,Avahi l. occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated
Stephan_etal_1984_Table1,Callicebus moloch,NA,9523,Plecturocebus moloch,Plecturocebus moloch,NCBI
Stephan_etal_1984_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI
Stephan_etal_1984_Table1,Cebus spp.,Cebus albifrons,NA,NA,Cebus albifrons,curated
Stephan_etal_1984_Table1,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated
Stephan_etal_1984_Table1,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI
Stephan_etal_1984_Table1,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI
Stephan_etal_1984_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI
Stephan_etal_1984_Table1,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI
Stephan_etal_1984_Table1,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated
Stephan_etal_1984_Table1,Crocidura occidentalis,Crocidura flavescens,214449,Crocidura olivieri,Crocidura flavescens,curated
Stephan_etal_1984_Table1,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI
Stephan_etal_1984_Table1,Daubentonia madagascar.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated
Stephan_etal_1984_Table1,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI
Stephan_etal_1984_Table1,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI
Stephan_etal_1984_Table1,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI
Stephan_etal_1984_Table1,Galagoides demidoff,NA,89672,Galagoides demidoff,Galagoides demidoff,NCBI
Stephan_etal_1984_Table1,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated
Stephan_etal_1984_Table1,Hemicentetes semispin.,Hemicentetes semispinosus,NA,NA,Hemicentetes semispinosus,curated
Stephan_etal_1984_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI
Stephan_etal_1984_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI
Stephan_etal_1984_Table1,Indri indri,NA,34827,Indri indri,Indri indri,NCBI
Stephan_etal_1984_Table1,Lagothrix lagothricha,NA,NA,NA,Lagothrix lagothricha,unresolved_raw
Stephan_etal_1984_Table1,Lemur albifrons,Eulemur fulvus,1215604,Eulemur albifrons,Eulemur fulvus,curated
Stephan_etal_1984_Table1,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI
Stephan_etal_1984_Table1,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI
Stephan_etal_1984_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI
Stephan_etal_1984_Table1,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI
Stephan_etal_1984_Table1,Miopithecus talapoin,NA,36231,Miopithecus talapoin,Miopithecus talapoin,NCBI
Stephan_etal_1984_Table1,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI
Stephan_etal_1984_Table1,Otolemur crassicaudatus,NA,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,NCBI
Stephan_etal_1984_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI
Stephan_etal_1984_Table1,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI
Stephan_etal_1984_Table1,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI
Stephan_etal_1984_Table1,Pithecia monachus,NA,595220,Pithecia monachus,Pithecia monachus,NCBI
Stephan_etal_1984_Table1,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI
Stephan_etal_1984_Table1,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI
Stephan_etal_1984_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI
Stephan_etal_1984_Table1,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI
Stephan_etal_1984_Table1,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI
Stephan_etal_1984_Table1,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI
Stephan_etal_1984_Table1,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI
Stephan_etal_1984_Table1,Tarsius spp.,Tarsius sp.,NA,NA,Tarsius sp.,curated
Stephan_etal_1984_Table1,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI
Stephan_etal_1984_Table1,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI
Stephan_etal_1984_Table1,Tupaia minor,NA,143289,Tupaia minor,Tupaia minor,NCBI
Stephan_etal_1984_Table1,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI
Stephan_etal_1984_Table1,Varecia variegata,NA,9455,Varecia variegata,Varecia variegata,NCBI
Stephan_etal_1987_Table1,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI
Stephan_etal_1987_Table1,Aotus trivirgatua,Aotus trivirgatus,NA,NA,Aotus trivirgatus,curated
Stephan_etal_1987_Table1,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI
Stephan_etal_1987_Table1,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated
Stephan_etal_1987_Table1,Avahi l. occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated
Stephan_etal_1987_Table1,Blarina brevicauda,NA,9387,Blarina brevicauda,Blarina brevicauda,NCBI
Stephan_etal_1987_Table1,Callicebus moloch,NA,9523,Plecturocebus moloch,Plecturocebus moloch,NCBI
Stephan_etal_1987_Table1,Callimico goeldii,NA,9495,Callimico goeldii,Callimico goeldii,NCBI
Stephan_etal_1987_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI
Stephan_etal_1987_Table1,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated
Stephan_etal_1987_Table1,Cebus albifrons,NA,9514,Cebus albifrons,Cebus albifrons,NCBI
Stephan_etal_1987_Table1,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated
Stephan_etal_1987_Table1,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI
Stephan_etal_1987_Table1,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI
Stephan_etal_1987_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI
Stephan_etal_1987_Table1,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI
Stephan_etal_1987_Table1,Chrysochloris asiatica,NA,185453,Chrysochloris asiatica,Chrysochloris asiatica,NCBI
Stephan_etal_1987_Table1,Chrysochloris stuhlmanni,NA,185454,Chrysochloris stuhlmanni,Chrysochloris stuhlmanni,NCBI
Stephan_etal_1987_Table1,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated
Stephan_etal_1987_Table1,Crocidura flavescens,NA,214442,Crocidura flavescens,Crocidura flavescens,NCBI
Stephan_etal_1987_Table1,Crocidura hildegardeae,NA,148965,Crocidura hildegardeae,Crocidura hildegardeae,NCBI
Stephan_etal_1987_Table1,Crocidura jacksoni,NA,NA,NA,Crocidura jacksoni,unresolved_raw
Stephan_etal_1987_Table1,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI
Stephan_etal_1987_Table1,Daubentonia madagasc.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated
Stephan_etal_1987_Table1,Desmana moschata,NA,182682,Desmana moschata,Desmana moschata,NCBI
Stephan_etal_1987_Table1,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI
Stephan_etal_1987_Table1,Elephantulus fuscipes,NA,483426,Elephantulus fuscipes,Elephantulus fuscipes,NCBI
Stephan_etal_1987_Table1,Erinaceus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated
Stephan_etal_1987_Table1,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI
Stephan_etal_1987_Table1,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI
Stephan_etal_1987_Table1,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI
Stephan_etal_1987_Table1,Galagoides demidoff,NA,89672,Galagoides demidoff,Galagoides demidoff,NCBI
Stephan_etal_1987_Table1,Galemys pyrenaicus,NA,202257,Galemys pyrenaicus,Galemys pyrenaicus,NCBI
Stephan_etal_1987_Table1,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated
Stephan_etal_1987_Table1,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI
Stephan_etal_1987_Table1,Hemiechinus auritus,NA,217708,Hemiechinus auritus,Hemiechinus auritus,NCBI
Stephan_etal_1987_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI
Stephan_etal_1987_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI
Stephan_etal_1987_Table1,Indri indri,NA,34827,Indri indri,Indri indri,NCBI
Stephan_etal_1987_Table1,Lagothrix lagothricha,NA,NA,NA,Lagothrix lagothricha,unresolved_raw
Stephan_etal_1987_Table1,Lemur albifrons,Eulemur fulvus,1215604,Eulemur albifrons,Eulemur fulvus,curated
Stephan_etal_1987_Table1,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI
Stephan_etal_1987_Table1,Limnogale mergulus,Microgale mergulus,319815,Limnogale mergulus,Microgale mergulus,curated
Stephan_etal_1987_Table1,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI
Stephan_etal_1987_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI
Stephan_etal_1987_Table1,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI
Stephan_etal_1987_Table1,Microgale cowani,NA,329863,Microgale cowani,Microgale cowani,NCBI
Stephan_etal_1987_Table1,Microgale dobsoni,Nesogale dobsoni,2583311,Nesogale dobsoni,Nesogale dobsoni,curated
Stephan_etal_1987_Table1,Microgale talazaci,Nesogale talazaci,2583312,Nesogale talazaci,Nesogale talazaci,curated
Stephan_etal_1987_Table1,Micropotamogale lamottei,NA,105689,Micropotamogale lamottei,Micropotamogale lamottei,NCBI
Stephan_etal_1987_Table1,Micropotamogale ruwenzorii,NA,1833875,Micropotamogale ruwenzorii,Micropotamogale ruwenzorii,NCBI
Stephan_etal_1987_Table1,Microsorex hoyi,NA,NA,NA,Microsorex hoyi,unresolved_raw
Stephan_etal_1987_Table1,Miopithecus talapoin,NA,36231,Miopithecus talapoin,Miopithecus talapoin,NCBI
Stephan_etal_1987_Table1,Myosorex babaulti,NA,1378275,Myosorex babaulti,Myosorex babaulti,NCBI
Stephan_etal_1987_Table1,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI
Stephan_etal_1987_Table1,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI
Stephan_etal_1987_Table1,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI
Stephan_etal_1987_Table1,Oryzorictes talpoides,Oryzorictes hova,319817,Oryzorictes hova,Oryzorictes hova,curated
Stephan_etal_1987_Table1,Otolemur crassicaudatus,NA,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,NCBI
Stephan_etal_1987_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI
Stephan_etal_1987_Table1,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI
Stephan_etal_1987_Table1,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI
Stephan_etal_1987_Table1,Pithecia monachus,NA,595220,Pithecia monachus,Pithecia monachus,NCBI
Stephan_etal_1987_Table1,Potamogale velox,NA,176119,Potamogale velox,Potamogale velox,NCBI
Stephan_etal_1987_Table1,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI
Stephan_etal_1987_Table1,Pygathrix nemaeus,NA,54133,Pygathrix nemaeus,Pygathrix nemaeus,NCBI
Stephan_etal_1987_Table1,Rhynchocyon cirnei,NA,473867,Rhynchocyon cirnei,Rhynchocyon cirnei,NCBI
Stephan_etal_1987_Table1,Ruwenzorisorex suncoides,NA,150086,Ruwenzorisorex suncoides,Ruwenzorisorex suncoides,NCBI
Stephan_etal_1987_Table1,Saguinus midas tamarin,Saguinus midas,NA,NA,Saguinus midas,curated
Stephan_etal_1987_Table1,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI
Stephan_etal_1987_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI
Stephan_etal_1987_Table1,Scutisorex somereni,Scutisorex somereni,150088,Scutisorex somereni,Scutisorex somereni,curated
Stephan_etal_1987_Table1,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI
Stephan_etal_1987_Table1,Solenodon paradoxus,NA,79805,Solenodon paradoxus,Solenodon paradoxus,NCBI
Stephan_etal_1987_Table1,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI
Stephan_etal_1987_Table1,Sorex cinereus,NA,36803,Sorex cinereus,Sorex cinereus,NCBI
Stephan_etal_1987_Table1,Sorex fumeus,NA,62283,Sorex fumeus,Sorex fumeus,NCBI
Stephan_etal_1987_Table1,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI
Stephan_etal_1987_Table1,Suncus etruscus,NA,109475,Suncus etruscus,Suncus etruscus,NCBI
Stephan_etal_1987_Table1,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI
Stephan_etal_1987_Table1,Sylvisorex granti,NA,307107,Sylvisorex granti,Sylvisorex granti,NCBI
Stephan_etal_1987_Table1,Sylvisorex megalura,Suncus megalura,458326,Suncus megalura,Suncus megalura,curated
Stephan_etal_1987_Table1,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI
Stephan_etal_1987_Table1,Tarsius spp.,Tarsius sp.,NA,NA,Tarsius sp.,curated
Stephan_etal_1987_Table1,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI
Stephan_etal_1987_Table1,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI
Stephan_etal_1987_Table1,Tupaia minor,NA,143289,Tupaia minor,Tupaia minor,NCBI
Stephan_etal_1987_Table1,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI
